id,date,mood_t-5,mood_t-4,mood_t-3,mood_t-2,mood_t-1,screen_t-5,screen_t-4,screen_t-3,screen_t-2,screen_t-1,circumplex.valence_t-5,circumplex.valence_t-4,circumplex.valence_t-3,circumplex.valence_t-2,circumplex.valence_t-1,target
AS14.02,2014-04-21,6.666666666666667,6.5,6.5,5.666666666666667,5.0,27.320999920368195,13.744999885559073,53.70299994945532,93.66100001335155,64.62066670258848,0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,5.5
AS14.02,2014-04-22,6.5,6.5,5.666666666666667,5.0,5.5,13.744999885559073,53.70299994945532,93.66100001335155,64.62066670258848,35.58033339182541,0.0,0.0,-0.3333333333333333,0.0,-0.5,5.666666666666667
AS14.03,2014-03-26,9.0,7.8,8.2,7.8,7.8,33.299080018997195,36.7157916724682,36.77984616083977,44.54459999465943,28.291880598708772,2.0,1.0,1.2,1.4,1.2,8.25
AS14.03,2014-03-27,7.8,8.2,7.8,7.8,8.25,36.7157916724682,36.77984616083977,44.54459999465943,28.291880598708772,26.005222213646718,1.0,1.2,1.4,1.2,1.0,7.75
AS14.03,2014-03-28,8.2,7.8,7.8,8.25,7.75,36.77984616083977,44.54459999465943,28.291880598708772,26.005222213646718,36.80485395099339,1.2,1.4,1.2,1.0,0.5,8.0
AS14.03,2014-03-29,7.8,7.8,8.25,7.75,8.0,44.54459999465943,28.291880598708772,26.005222213646718,36.80485395099339,28.7649734357817,1.4,1.2,1.0,0.5,1.5,8.6
AS14.03,2014-03-30,7.8,8.25,7.75,8.0,8.6,28.291880598708772,26.005222213646718,36.80485395099339,28.7649734357817,43.488288471331984,1.2,1.0,0.5,1.5,1.6,8.4
AS14.03,2014-03-31,8.25,7.75,8.0,8.6,8.4,26.005222213646718,36.80485395099339,28.7649734357817,43.488288471331984,28.677642151421193,1.0,0.5,1.5,1.6,1.0,7.4
AS14.03,2014-04-01,7.75,8.0,8.6,8.4,7.4,36.80485395099339,28.7649734357817,43.488288471331984,28.677642151421193,38.68294715396757,0.5,1.5,1.6,1.0,0.6,7.6
AS14.03,2014-04-02,8.0,8.6,8.4,7.4,7.6,28.7649734357817,43.488288471331984,28.677642151421193,38.68294715396757,28.170255674557247,1.5,1.6,1.0,0.6,0.4,7.4
AS14.03,2014-04-03,8.6,8.4,7.4,7.6,7.4,43.488288471331984,28.677642151421193,38.68294715396757,28.170255674557247,32.34846154543071,1.6,1.0,0.6,0.4,0.6,7.8
AS14.03,2014-04-04,8.4,7.4,7.6,7.4,7.8,28.677642151421193,38.68294715396757,28.170255674557247,32.34846154543071,28.552419750778764,1.0,0.6,0.4,0.6,1.0,7.8
AS14.03,2014-04-05,7.4,7.6,7.4,7.8,7.8,38.68294715396757,28.170255674557247,32.34846154543071,28.552419750778764,41.96680517939777,0.6,0.4,0.6,1.0,1.4,7.6
AS14.03,2014-04-06,7.6,7.4,7.8,7.8,7.6,28.170255674557247,32.34846154543071,28.552419750778764,41.96680517939777,32.45674209594726,0.4,0.6,1.0,1.4,1.0,6.8
AS14.03,2014-04-07,7.4,7.8,7.8,7.6,6.8,32.34846154543071,28.552419750778764,41.96680517939777,32.45674209594726,55.43884088956952,0.6,1.0,1.4,1.0,0.8,7.4
AS14.03,2014-04-08,7.8,7.8,7.6,6.8,7.4,28.552419750778764,41.96680517939777,32.45674209594726,55.43884088956952,46.093553759718446,1.0,1.4,1.0,0.8,1.0,7.4
AS14.03,2014-04-09,7.8,7.6,6.8,7.4,7.4,41.96680517939777,32.45674209594726,55.43884088956952,46.093553759718446,30.188261907725114,1.4,1.0,0.8,1.0,1.2,7.8
AS14.03,2014-04-10,7.6,6.8,7.4,7.4,7.8,32.45674209594726,55.43884088956952,46.093553759718446,30.188261907725114,19.929460670171153,1.0,0.8,1.0,1.2,1.0,7.4
AS14.03,2014-04-11,6.8,7.4,7.4,7.8,7.4,55.43884088956952,46.093553759718446,30.188261907725114,19.929460670171153,43.88932419085241,0.8,1.0,1.2,1.0,1.0,7.6
AS14.03,2014-04-12,7.4,7.4,7.8,7.4,7.6,46.093553759718446,30.188261907725114,19.929460670171153,43.88932419085241,44.633311104774464,1.0,1.2,1.0,1.0,1.0,7.666666666666667
AS14.03,2014-04-13,7.4,7.8,7.4,7.6,7.666666666666667,30.188261907725114,19.929460670171153,43.88932419085241,44.633311104774464,56.654954530976035,1.2,1.0,1.0,1.0,1.0,7.4
AS14.03,2014-04-14,7.8,7.4,7.6,7.666666666666667,7.4,19.929460670171153,43.88932419085241,44.633311104774464,56.654954530976035,82.57038354547053,1.0,1.0,1.0,1.0,1.0,7.0
AS14.03,2014-04-15,7.4,7.6,7.666666666666667,7.4,7.0,43.88932419085241,44.633311104774464,56.654954530976035,82.57038354547053,31.93885185689101,1.0,1.0,1.0,1.0,0.8,7.6
AS14.03,2014-04-16,7.6,7.666666666666667,7.4,7.0,7.6,44.633311104774464,56.654954530976035,82.57038354547053,31.93885185689101,31.2187795132164,1.0,1.0,1.0,0.8,0.8,8.0
AS14.03,2014-04-17,7.666666666666667,7.4,7.0,7.6,8.0,56.654954530976035,82.57038354547053,31.93885185689101,31.2187795132164,42.865612745285055,1.0,1.0,0.8,0.8,1.0,7.25
AS14.03,2014-04-18,7.4,7.0,7.6,8.0,7.25,82.57038354547053,31.93885185689101,31.2187795132164,42.865612745285055,23.941664518079453,1.0,0.8,0.8,1.0,0.75,7.5
AS14.03,2014-04-19,7.0,7.6,8.0,7.25,7.5,31.93885185689101,31.2187795132164,42.865612745285055,23.941664518079453,65.14309375484781,0.8,0.8,1.0,0.75,1.0,7.8
AS14.03,2014-04-20,7.6,8.0,7.25,7.5,7.8,31.2187795132164,42.865612745285055,23.941664518079453,65.14309375484781,30.03995833794275,0.8,1.0,0.75,1.0,0.8,7.5
AS14.03,2014-04-21,8.0,7.25,7.5,7.8,7.5,42.865612745285055,23.941664518079453,65.14309375484781,30.03995833794275,33.54929807094427,1.0,0.75,1.0,0.8,1.0,7.4
AS14.03,2014-04-22,7.25,7.5,7.8,7.5,7.4,23.941664518079453,65.14309375484781,30.03995833794275,33.54929807094427,73.24025001823901,0.75,1.0,0.8,1.0,1.0,7.6
AS14.03,2014-04-23,7.5,7.8,7.5,7.4,7.6,65.14309375484781,30.03995833794275,33.54929807094427,73.24025001823901,37.1637340454345,1.0,0.8,1.0,1.0,0.8,7.0
AS14.03,2014-04-24,7.8,7.5,7.4,7.6,7.0,30.03995833794275,33.54929807094427,73.24025001823901,37.1637340454345,39.92923364238205,0.8,1.0,1.0,0.8,0.8,7.4
AS14.03,2014-04-25,7.5,7.4,7.6,7.0,7.4,33.54929807094427,73.24025001823901,37.1637340454345,39.92923364238205,33.59143367713812,1.0,1.0,0.8,0.8,1.0,7.5
AS14.03,2014-04-26,7.4,7.6,7.0,7.4,7.5,73.24025001823901,37.1637340454345,39.92923364238205,33.59143367713812,39.813019606412624,1.0,0.8,0.8,1.0,1.0,7.5
AS14.03,2014-04-27,7.6,7.0,7.4,7.5,7.5,37.1637340454345,39.92923364238205,33.59143367713812,39.813019606412624,42.59798460923708,0.8,0.8,1.0,1.0,1.0,7.6
AS14.03,2014-04-28,7.0,7.4,7.5,7.5,7.6,39.92923364238205,33.59143367713812,39.813019606412624,42.59798460923708,53.67495568492745,0.8,1.0,1.0,1.0,1.0,7.0
AS14.03,2014-04-29,7.4,7.5,7.5,7.6,7.0,33.59143367713812,39.813019606412624,42.59798460923708,53.67495568492745,31.45065420587486,1.0,1.0,1.0,1.0,1.0,7.2
AS14.03,2014-04-30,7.5,7.5,7.6,7.0,7.2,39.813019606412624,42.59798460923708,53.67495568492745,31.45065420587486,32.19223683131369,1.0,1.0,1.0,1.0,1.0,7.0
AS14.03,2014-05-01,7.5,7.6,7.0,7.2,7.0,42.59798460923708,53.67495568492745,31.45065420587486,32.19223683131369,41.439407394256115,1.0,1.0,1.0,1.0,1.0,7.2
AS14.03,2014-05-02,7.6,7.0,7.2,7.0,7.2,53.67495568492745,31.45065420587486,32.19223683131369,41.439407394256115,38.96176829425299,1.0,1.0,1.0,1.0,1.0,7.6
AS14.03,2014-05-03,7.0,7.2,7.0,7.2,7.6,31.45065420587486,32.19223683131369,41.439407394256115,38.96176829425299,60.105718393435424,1.0,1.0,1.0,1.0,1.4,7.75
AS14.03,2014-05-04,7.2,7.0,7.2,7.6,7.75,32.19223683131369,41.439407394256115,38.96176829425299,60.105718393435424,31.435553921203987,1.0,1.0,1.0,1.4,1.0,7.4
AS14.03,2014-05-05,7.0,7.2,7.6,7.75,7.4,41.439407394256115,38.96176829425299,60.105718393435424,31.435553921203987,35.29747872656965,1.0,1.0,1.4,1.0,0.8,7.25
AS14.03,2014-05-06,7.2,7.6,7.75,7.4,7.25,38.96176829425299,60.105718393435424,31.435553921203987,35.29747872656965,27.572118641966497,1.0,1.4,1.0,0.8,1.0,7.458333333333334
AS14.03,2014-05-07,7.6,7.75,7.4,7.25,7.458333333333334,60.105718393435424,31.435553921203987,35.29747872656965,27.572118641966497,18.04240403030858,1.4,1.0,0.8,1.0,1.0,7.666666666666667
AS14.05,2014-03-19,8.0,6.2,6.333333333333333,6.0,7.5,63.892159079963534,62.30448611246214,43.44954818128104,39.59295653519423,41.9658800093333,2.0,0.4,0.0,0.4,1.0,6.75
AS14.05,2014-03-20,6.2,6.333333333333333,6.0,7.5,6.75,62.30448611246214,43.44954818128104,39.59295653519423,41.9658800093333,64.17998810751095,0.4,0.0,0.4,1.0,0.75,7.2
AS14.05,2014-03-21,6.333333333333333,6.0,7.5,6.75,7.2,43.44954818128104,39.59295653519423,41.9658800093333,64.17998810751095,73.679787866997,0.0,0.4,1.0,0.75,0.8,7.25
AS14.05,2014-03-22,6.0,7.5,6.75,7.2,7.25,39.59295653519423,41.9658800093333,64.17998810751095,73.679787866997,34.45817044919189,0.4,1.0,0.75,0.8,1.0,3.75
AS14.05,2014-03-23,7.5,6.75,7.2,7.25,3.75,41.9658800093333,64.17998810751095,73.679787866997,34.45817044919189,36.860816318161646,1.0,0.75,0.8,1.0,-1.0,4.4
AS14.05,2014-03-24,6.75,7.2,7.25,3.75,4.4,64.17998810751095,73.679787866997,34.45817044919189,36.860816318161646,64.9307446834889,0.75,0.8,1.0,-1.0,-1.0,3.75
AS14.05,2014-03-25,7.2,7.25,3.75,4.4,3.75,73.679787866997,34.45817044919189,36.860816318161646,64.9307446834889,160.26711541872757,0.8,1.0,-1.0,-1.0,-1.0,5.333333333333333
AS14.05,2014-03-26,7.25,3.75,4.4,3.75,5.333333333333333,34.45817044919189,36.860816318161646,64.9307446834889,160.26711541872757,58.812152644207615,1.0,-1.0,-1.0,-1.0,0.3333333333333333,5.5
AS14.05,2014-03-27,3.75,4.4,3.75,5.333333333333333,5.5,36.860816318161646,64.9307446834889,160.26711541872757,58.812152644207615,70.75212337444356,-1.0,-1.0,-1.0,0.3333333333333333,0.25,5.8
AS14.05,2014-03-28,4.4,3.75,5.333333333333333,5.5,5.8,64.9307446834889,160.26711541872757,58.812152644207615,70.75212337444356,84.28735418369372,-1.0,-1.0,0.3333333333333333,0.25,0.2,6.2
AS14.05,2014-03-29,3.75,5.333333333333333,5.5,5.8,6.2,160.26711541872757,58.812152644207615,70.75212337444356,84.28735418369372,73.94276923399705,-1.0,0.3333333333333333,0.25,0.2,0.6,6.4
AS14.05,2014-03-30,5.333333333333333,5.5,5.8,6.2,6.4,58.812152644207615,70.75212337444356,84.28735418369372,73.94276923399705,29.841892861184625,0.3333333333333333,0.25,0.2,0.6,1.0,6.2
AS14.05,2014-03-31,5.5,5.8,6.2,6.4,6.2,70.75212337444356,84.28735418369372,73.94276923399705,29.841892861184625,54.372171044349656,0.25,0.2,0.6,1.0,0.8,6.8
AS14.05,2014-04-01,5.8,6.2,6.4,6.2,6.8,84.28735418369372,73.94276923399705,29.841892861184625,54.372171044349656,20.289539670187317,0.2,0.6,1.0,0.8,1.0,7.0
AS14.05,2014-04-02,6.2,6.4,6.2,6.8,7.0,73.94276923399705,29.841892861184625,54.372171044349656,20.289539670187317,53.359482751495555,0.6,1.0,0.8,1.0,1.0,7.0
AS14.05,2014-04-03,6.4,6.2,6.8,7.0,7.0,29.841892861184625,54.372171044349656,20.289539670187317,53.359482751495555,42.56383543074887,1.0,0.8,1.0,1.0,1.0,7.2
AS14.05,2014-04-04,6.2,6.8,7.0,7.0,7.2,54.372171044349656,20.289539670187317,53.359482751495555,42.56383543074887,51.27737312352478,0.8,1.0,1.0,1.0,0.8,7.0
AS14.05,2014-04-05,6.8,7.0,7.0,7.2,7.0,20.289539670187317,53.359482751495555,42.56383543074887,51.27737312352478,64.4774909964553,1.0,1.0,1.0,0.8,1.0,7.5
AS14.05,2014-04-06,7.0,7.0,7.2,7.0,7.5,53.359482751495555,42.56383543074887,51.27737312352478,64.4774909964553,27.656144454744126,1.0,1.0,0.8,1.0,1.0,6.8
AS14.05,2014-04-07,7.0,7.2,7.0,7.5,6.8,42.56383543074887,51.27737312352478,64.4774909964553,27.656144454744126,29.814454547770605,1.0,0.8,1.0,1.0,1.0,6.75
AS14.05,2014-04-08,7.2,7.0,7.5,6.8,6.75,51.27737312352478,64.4774909964553,27.656144454744126,29.814454547770605,48.09979807413544,0.8,1.0,1.0,1.0,0.75,6.75
AS14.05,2014-04-09,7.0,7.5,6.8,6.75,6.75,64.4774909964553,27.656144454744126,29.814454547770605,48.09979807413544,25.699164963260138,1.0,1.0,1.0,0.75,0.0,7.0
AS14.05,2014-04-10,7.5,6.8,6.75,6.75,7.0,27.656144454744126,29.814454547770605,48.09979807413544,25.699164963260138,39.17177821551599,1.0,1.0,0.75,0.0,0.75,7.2
AS14.05,2014-04-11,6.8,6.75,6.75,7.0,7.2,29.814454547770605,48.09979807413544,25.699164963260138,39.17177821551599,67.38556000232698,1.0,0.75,0.0,0.75,1.0,7.0
AS14.05,2014-04-12,6.75,6.75,7.0,7.2,7.0,48.09979807413544,25.699164963260138,39.17177821551599,67.38556000232698,55.67249413097605,0.75,0.0,0.75,1.0,0.6,7.0
AS14.05,2014-04-13,6.75,7.0,7.2,7.0,7.0,25.699164963260138,39.17177821551599,67.38556000232698,55.67249413097605,88.42652379671732,0.0,0.75,1.0,0.6,1.0,7.5
AS14.05,2014-04-14,7.0,7.2,7.0,7.0,7.5,39.17177821551599,67.38556000232698,55.67249413097605,88.42652379671732,36.728250008076415,0.75,1.0,0.6,1.0,1.0,6.4
AS14.05,2014-04-15,7.2,7.0,7.0,7.5,6.4,67.38556000232698,55.67249413097605,88.42652379671732,36.728250008076415,30.896740456573838,1.0,0.6,1.0,1.0,0.4,7.0
AS14.05,2014-04-16,7.0,7.0,7.5,6.4,7.0,55.67249413097605,88.42652379671732,36.728250008076415,30.896740456573838,63.91792106314712,0.6,1.0,1.0,0.4,0.8,7.2
AS14.05,2014-04-17,7.0,7.5,6.4,7.0,7.2,88.42652379671732,36.728250008076415,30.896740456573838,63.91792106314712,22.519443032107763,1.0,1.0,0.4,0.8,0.8,6.6
AS14.05,2014-04-18,7.5,6.4,7.0,7.2,6.6,36.728250008076415,30.896740456573838,63.91792106314712,22.519443032107763,44.97755113108594,1.0,0.4,0.8,0.8,0.6,7.5
AS14.05,2014-04-19,6.4,7.0,7.2,6.6,7.5,30.896740456573838,63.91792106314712,22.519443032107763,44.97755113108594,45.686537645196374,0.4,0.8,0.8,0.6,1.0,7.2
AS14.05,2014-04-20,7.0,7.2,6.6,7.5,7.2,63.91792106314712,22.519443032107763,44.97755113108594,45.686537645196374,42.09432761422521,0.8,0.8,0.6,1.0,0.8,7.2
AS14.05,2014-04-21,7.2,6.6,7.5,7.2,7.2,22.519443032107763,44.97755113108594,45.686537645196374,42.09432761422521,82.75793478022453,0.8,0.6,1.0,0.8,1.0,7.2
AS14.05,2014-04-22,6.6,7.5,7.2,7.2,7.2,44.97755113108594,45.686537645196374,42.09432761422521,82.75793478022453,63.62541145458818,0.6,1.0,0.8,1.0,1.0,7.2
AS14.05,2014-04-23,7.5,7.2,7.2,7.2,7.2,45.686537645196374,42.09432761422521,82.75793478022453,63.62541145458818,46.16187954236228,1.0,0.8,1.0,1.0,1.0,7.2
AS14.05,2014-04-24,7.2,7.2,7.2,7.2,7.2,42.09432761422521,82.75793478022453,63.62541145458818,46.16187954236228,53.83885225653646,0.8,1.0,1.0,1.0,1.0,7.2
AS14.05,2014-04-25,7.2,7.2,7.2,7.2,7.2,82.75793478022453,63.62541145458818,46.16187954236228,53.83885225653646,68.42789189879957,1.0,1.0,1.0,1.0,1.0,7.2
AS14.05,2014-04-26,7.2,7.2,7.2,7.2,7.2,63.62541145458818,46.16187954236228,53.83885225653646,68.42789189879957,48.73003392098314,1.0,1.0,1.0,1.0,1.0,7.8
AS14.05,2014-04-27,7.2,7.2,7.2,7.2,7.8,46.16187954236228,53.83885225653646,68.42789189879957,48.73003392098314,35.59418831397959,1.0,1.0,1.0,1.0,1.0,7.4
AS14.05,2014-04-28,7.2,7.2,7.2,7.8,7.4,53.83885225653646,68.42789189879957,48.73003392098314,35.59418831397959,38.56759494769423,1.0,1.0,1.0,1.0,1.0,7.0
AS14.05,2014-04-29,7.2,7.2,7.8,7.4,7.0,68.42789189879957,48.73003392098314,35.59418831397959,38.56759494769423,61.80948980000554,1.0,1.0,1.0,1.0,1.0,6.8
AS14.05,2014-04-30,7.2,7.8,7.4,7.0,6.8,48.73003392098314,35.59418831397959,38.56759494769423,61.80948980000554,51.071279983520505,1.0,1.0,1.0,1.0,0.8,7.0
AS14.05,2014-05-01,7.8,7.4,7.0,6.8,7.0,35.59418831397959,38.56759494769423,61.80948980000554,51.071279983520505,50.86072602337352,1.0,1.0,1.0,0.8,1.0,6.8
AS14.05,2014-05-02,7.4,7.0,6.8,7.0,6.8,38.56759494769423,61.80948980000554,51.071279983520505,50.86072602337352,61.2512650461082,1.0,1.0,0.8,1.0,1.0,7.0
AS14.05,2014-05-03,7.0,6.8,7.0,6.8,7.0,61.80948980000554,51.071279983520505,50.86072602337352,61.2512650461082,96.82471295860077,1.0,0.8,1.0,1.0,1.0,6.75
AS14.05,2014-05-04,6.8,7.0,6.8,7.0,6.75,51.071279983520505,50.86072602337352,61.2512650461082,96.82471295860077,64.05605171055632,0.8,1.0,1.0,1.0,1.0,7.0
AS14.05,2014-05-05,7.0,6.8,7.0,6.75,7.0,50.86072602337352,61.2512650461082,96.82471295860077,64.05605171055632,41.904542237939985,1.0,1.0,1.0,1.0,1.0,6.333333333333333
AS14.06,2014-03-29,7.0,7.0,8.0,7.0,7.6,73.77220587169424,72.24084112800169,50.781598370583325,83.33833674022127,69.36589327956855,0.0,0.6,1.5,0.25,0.8,7.8
AS14.06,2014-03-30,7.0,8.0,7.0,7.6,7.8,72.24084112800169,50.781598370583325,83.33833674022127,69.36589327956855,55.81615714005064,0.6,1.5,0.25,0.8,1.0,7.8
AS14.06,2014-03-31,8.0,7.0,7.6,7.8,7.8,50.781598370583325,83.33833674022127,69.36589327956855,55.81615714005064,114.64022725459297,1.5,0.25,0.8,1.0,0.8,7.0
AS14.06,2014-04-01,7.0,7.6,7.8,7.8,7.0,83.33833674022127,69.36589327956855,55.81615714005064,114.64022725459297,53.445784948205436,0.25,0.8,1.0,0.8,0.4,7.75
AS14.06,2014-04-02,7.6,7.8,7.8,7.0,7.75,69.36589327956855,55.81615714005064,114.64022725459297,53.445784948205436,108.51280171501222,0.8,1.0,0.8,0.4,0.75,6.8
AS14.06,2014-04-03,7.8,7.8,7.0,7.75,6.8,55.81615714005064,114.64022725459297,53.445784948205436,108.51280171501222,76.94967118039865,1.0,0.8,0.4,0.75,0.4,7.2
AS14.06,2014-04-04,7.8,7.0,7.75,6.8,7.2,114.64022725459297,53.445784948205436,108.51280171501222,76.94967118039865,66.6089673936367,0.8,0.4,0.75,0.4,0.4,7.0
AS14.06,2014-04-05,7.0,7.75,6.8,7.2,7.0,53.445784948205436,108.51280171501222,76.94967118039865,66.6089673936367,111.04968750029802,0.4,0.75,0.4,0.4,0.2,7.0
AS14.06,2014-04-06,7.75,6.8,7.2,7.0,7.0,108.51280171501222,76.94967118039865,66.6089673936367,111.04968750029802,47.83458064448451,0.75,0.4,0.4,0.2,0.8,7.0
AS14.06,2014-04-07,6.8,7.2,7.0,7.0,7.0,76.94967118039865,66.6089673936367,111.04968750029802,47.83458064448451,94.75933331251139,0.4,0.4,0.2,0.8,0.4,6.2
AS14.06,2014-04-08,7.2,7.0,7.0,7.0,6.2,66.6089673936367,111.04968750029802,47.83458064448451,94.75933331251139,93.26637068082552,0.4,0.2,0.8,0.4,0.0,6.6
AS14.06,2014-04-09,7.0,7.0,7.0,6.2,6.6,111.04968750029802,47.83458064448451,94.75933331251139,93.26637068082552,64.32944998741146,0.2,0.8,0.4,0.0,0.0,7.4
AS14.06,2014-04-10,7.0,7.0,6.2,6.6,7.4,47.83458064448451,94.75933331251139,93.26637068082552,64.32944998741146,89.83433870859044,0.8,0.4,0.0,0.0,0.8,7.6
AS14.06,2014-04-11,7.0,6.2,6.6,7.4,7.6,94.75933331251139,93.26637068082552,64.32944998741146,89.83433870859044,80.34422340291614,0.4,0.0,0.0,0.8,0.8,7.8
AS14.06,2014-04-12,6.2,6.6,7.4,7.6,7.8,93.26637068082552,64.32944998741146,89.83433870859044,80.34422340291614,64.30718867508871,0.0,0.0,0.8,0.8,1.0,8.2
AS14.06,2014-04-13,6.6,7.4,7.6,7.8,8.2,64.32944998741146,89.83433870859044,80.34422340291614,64.30718867508871,85.83840817821267,0.0,0.8,0.8,1.0,1.0,6.5
AS14.06,2014-04-14,7.4,7.6,7.8,8.2,6.5,89.83433870859044,80.34422340291614,64.30718867508871,85.83840817821267,78.50808451041367,0.8,0.8,1.0,1.0,0.25,7.25
AS14.06,2014-04-15,7.6,7.8,8.2,6.5,7.25,80.34422340291614,64.30718867508871,85.83840817821267,78.50808451041367,58.24259834797654,0.8,1.0,1.0,0.25,0.75,7.0
AS14.06,2014-04-16,7.8,8.2,6.5,7.25,7.0,64.30718867508871,85.83840817821267,78.50808451041367,58.24259834797654,55.16734027696979,1.0,1.0,0.25,0.75,0.6,7.6
AS14.06,2014-04-17,8.2,6.5,7.25,7.0,7.6,85.83840817821267,78.50808451041367,58.24259834797654,55.16734027696979,95.40486754583462,1.0,0.25,0.75,0.6,0.4,6.8
AS14.06,2014-04-18,6.5,7.25,7.0,7.6,6.8,78.50808451041367,58.24259834797654,55.16734027696979,95.40486754583462,103.93523857172798,0.25,0.75,0.6,0.4,0.6,6.25
AS14.06,2014-04-19,7.25,7.0,7.6,6.8,6.25,58.24259834797654,55.16734027696979,95.40486754583462,103.93523857172798,79.23879776643905,0.75,0.6,0.4,0.6,0.5,6.8
AS14.06,2014-04-20,7.0,7.6,6.8,6.25,6.8,55.16734027696979,95.40486754583462,103.93523857172798,79.23879776643905,56.90194566094358,0.6,0.4,0.6,0.5,0.6,8.2
AS14.06,2014-04-21,7.6,6.8,6.25,6.8,8.2,95.40486754583462,103.93523857172798,79.23879776643905,56.90194566094358,89.0986603813351,0.4,0.6,0.5,0.6,0.8,7.0
AS14.06,2014-04-22,6.8,6.25,6.8,8.2,7.0,103.93523857172798,79.23879776643905,56.90194566094358,89.0986603813351,56.60595588006223,0.6,0.5,0.6,0.8,0.6,6.6
AS14.06,2014-04-23,6.25,6.8,8.2,7.0,6.6,79.23879776643905,56.90194566094358,89.0986603813351,56.60595588006223,75.56537004783327,0.5,0.6,0.8,0.6,0.6,7.0
AS14.06,2014-04-24,6.8,8.2,7.0,6.6,7.0,56.90194566094358,89.0986603813351,56.60595588006223,75.56537004783327,92.9124952338991,0.6,0.8,0.6,0.6,0.8,7.75
AS14.06,2014-04-25,8.2,7.0,6.6,7.0,7.75,89.0986603813351,56.60595588006223,75.56537004783327,92.9124952338991,54.4441287824602,0.8,0.6,0.6,0.8,0.75,6.4
AS14.06,2014-04-26,7.0,6.6,7.0,7.75,6.4,56.60595588006223,75.56537004783327,92.9124952338991,54.4441287824602,62.84057446616763,0.6,0.6,0.8,0.75,0.4,7.5
AS14.06,2014-04-27,6.6,7.0,7.75,6.4,7.5,75.56537004783327,92.9124952338991,54.4441287824602,62.84057446616763,44.88376830457672,0.6,0.8,0.75,0.4,1.0,7.2
AS14.06,2014-04-28,7.0,7.75,6.4,7.5,7.2,92.9124952338991,54.4441287824602,62.84057446616763,44.88376830457672,35.631979177395515,0.8,0.75,0.4,1.0,1.0,6.75
AS14.06,2014-04-29,7.75,6.4,7.5,7.2,6.75,54.4441287824602,62.84057446616763,44.88376830457672,35.631979177395515,67.47472165786112,0.75,0.4,1.0,1.0,0.5,7.25
AS14.06,2014-04-30,6.4,7.5,7.2,6.75,7.25,62.84057446616763,44.88376830457672,35.631979177395515,67.47472165786112,70.07433158723931,0.4,1.0,1.0,0.5,1.0,6.8
AS14.06,2014-05-01,7.5,7.2,6.75,7.25,6.8,44.88376830457672,35.631979177395515,67.47472165786112,70.07433158723931,81.61969387044711,1.0,1.0,0.5,1.0,0.6,8.0
AS14.06,2014-05-02,7.2,6.75,7.25,6.8,8.0,35.631979177395515,67.47472165786112,70.07433158723931,81.61969387044711,68.27800000210603,1.0,0.5,1.0,0.6,1.0,7.2
AS14.06,2014-05-03,6.75,7.25,6.8,8.0,7.2,67.47472165786112,70.07433158723931,81.61969387044711,68.27800000210603,73.99342549608107,0.5,1.0,0.6,1.0,1.0,6.25
AS14.06,2014-05-04,7.25,6.8,8.0,7.2,6.25,70.07433158723931,81.61969387044711,68.27800000210603,73.99342549608107,43.83709090406246,1.0,0.6,1.0,1.0,0.0,7.6
AS14.06,2014-05-05,6.8,8.0,7.2,6.25,7.6,81.61969387044711,68.27800000210603,73.99342549608107,43.83709090406246,64.48773403624274,0.6,1.0,1.0,0.0,0.6,7.0
AS14.06,2014-05-06,8.0,7.2,6.25,7.6,7.0,68.27800000210603,73.99342549608107,43.83709090406246,64.48773403624274,70.82561474940816,1.0,1.0,0.0,0.6,0.6666666666666666,6.875
AS14.06,2014-05-07,7.2,6.25,7.6,7.0,6.875,73.99342549608107,43.83709090406246,64.48773403624274,70.82561474940816,114.48954928089196,1.0,0.0,0.6,0.6666666666666666,0.4583333333333333,6.75
AS14.07,2014-03-24,6.8,5.25,7.0,6.0,7.75,39.39248788429028,44.758881818164475,67.33989785179016,57.11281852368956,24.737942094133615,1.4,-0.25,1.0,0.0,1.5,8.0
AS14.07,2014-03-25,5.25,7.0,6.0,7.75,8.0,44.758881818164475,67.33989785179016,57.11281852368956,24.737942094133615,32.4538529325934,-0.25,1.0,0.0,1.5,1.0,7.666666666666667
AS14.07,2014-03-26,7.0,6.0,7.75,8.0,7.666666666666667,67.33989785179016,57.11281852368956,24.737942094133615,32.4538529325934,34.03773133375159,1.0,0.0,1.5,1.0,1.3333333333333333,6.6
AS14.07,2014-03-27,6.0,7.75,8.0,7.666666666666667,6.6,57.11281852368956,24.737942094133615,32.4538529325934,34.03773133375159,50.499328766783606,0.0,1.5,1.0,1.3333333333333333,0.6,6.8
AS14.07,2014-03-28,7.75,8.0,7.666666666666667,6.6,6.8,24.737942094133615,32.4538529325934,34.03773133375159,50.499328766783606,59.274096146913664,1.5,1.0,1.3333333333333333,0.6,0.4,8.25
AS14.07,2014-03-29,8.0,7.666666666666667,6.6,6.8,8.25,32.4538529325934,34.03773133375159,50.499328766783606,59.274096146913664,79.13529652911562,1.0,1.3333333333333333,0.6,0.4,1.5,7.0
AS14.07,2014-03-30,7.666666666666667,6.6,6.8,8.25,7.0,34.03773133375159,50.499328766783606,59.274096146913664,79.13529652911562,94.84146093763411,1.3333333333333333,0.6,0.4,1.5,1.0,6.2
