id,date,mood_avg,mood_std,mood_min,mood_max,mood_trend,screen_avg,screen_std,screen_min,screen_max,screen_trend,circumplex.valence_avg,circumplex.valence_std,circumplex.valence_min,circumplex.valence_max,circumplex.valence_trend,circumplex.arousal_avg,circumplex.arousal_std,circumplex.arousal_min,circumplex.arousal_max,circumplex.arousal_trend,activity_avg,activity_std,activity_min,activity_max,activity_trend,appCat.social_avg,appCat.social_std,appCat.social_min,appCat.social_max,appCat.social_trend,appCat.entertainment_avg,appCat.entertainment_std,appCat.entertainment_min,appCat.entertainment_max,appCat.entertainment_trend,appCat.communication_avg,appCat.communication_std,appCat.communication_min,appCat.communication_max,appCat.communication_trend,appCat.other_avg,appCat.other_std,appCat.other_min,appCat.other_max,appCat.other_trend,appCat.travel_avg,appCat.travel_std,appCat.travel_min,appCat.travel_max,appCat.travel_trend,target,target_classification
AS14.01,2014-03-13,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-14,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-15,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-16,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-17,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-18,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-19,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732,high
AS14.01,2014-03-20,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.266666666666667,high
AS14.01,2014-03-21,7.10326241134752,0.0913457556765865,7.062411347517732,7.266666666666667,0.2042553191489347,110.9738760634425,79.32942561356246,75.49667840585477,252.8826666937934,177.38598828793863,0.6970212765957446,0.0202990568170194,0.6879432624113474,0.7333333333333334,0.0453900709219859,-0.1961702127659574,0.1096624827263194,-0.2452127659574468,0.0,0.2452127659574468,0.0886805055612179,0.0039874047800496,0.081547619047619,0.0904637271896177,-0.0089161081419986,63.07071957327823,5.791064627759989,60.480876739325055,73.43009090909091,12.949214169765852,79.68391920301954,11.855587249818711,58.476,84.98589900377442,-26.50989900377442,50.64039033145307,4.449995221763924,48.65029196837039,58.600783783783776,9.950491815413386,14.602546148004484,4.992047557287043,5.6725,16.835057685005605,-11.162557685005606,38.733886530120174,2.0950367048655507,34.98617094017094,39.67081542760748,-4.684644487436536,6.2,medium
AS14.01,2014-03-22,6.9307801418439725,0.4179831623978247,6.2,7.266666666666667,-0.8624113475177317,115.11544636549544,77.53446021263808,75.49667840585477,252.8826666937934,20.707851510264614,0.5994326241134751,0.2241529725496898,0.2,0.7333333333333334,-0.4879432624113474,-0.107127659574468,0.2018701467131712,-0.2452127659574468,0.2,0.4452127659574468,0.0973977809211721,0.0208498424524683,0.081547619047619,0.1340501039893886,0.0435863767997709,66.00287755874655,7.585486860769844,60.480876739325055,75.14166666666667,14.660789927341613,73.29153940226465,16.12875925691959,53.024,84.98589900377442,-31.96189900377442,51.92943720093689,4.658040518298485,48.65029196837039,58.600783783783776,6.445234347419088,17.229309611003362,8.607012815561498,5.6725,29.968875,13.133817314994396,44.883492675367904,14.4181072532839,34.98617094017094,70.41884615384616,30.74803072623868,6.4,medium
AS14.01,2014-03-23,6.7982978723404255,0.4678361684919929,6.2,7.266666666666667,-0.6624113475177316,109.538840916164,81.9721340176132,47.61365115919778,252.8826666937934,-27.883027246656987,0.5418439716312057,0.2325592367584654,0.2,0.7333333333333334,-0.2879432624113474,0.0619148936170212,0.3539390240277864,-0.2452127659574468,0.6,0.8452127659574468,0.1266810793312402,0.064920288412998,0.081547619047619,0.2368802192399581,0.1464164920503404,61.23390221088154,15.39775810643912,36.636,75.14166666666667,-23.84487673932505,65.62675960150976,18.160242123852036,46.662,84.98589900377442,-38.32389900377442,52.538791307262805,4.307957993392354,48.65029196837039,58.600783783783776,3.0467705316296048,16.666383788287956,8.73040282525025,5.6725,29.968875,-2.814629113577034,44.41032958984641,14.668583756472335,34.98617094017094,70.41884615384616,-2.36581542760748,6.8,medium
AS14.01,2014-03-24,6.745815602836879,0.4449600399485877,6.2,7.266666666666667,-0.2624113475177321,107.85303395073105,82.92835321963625,47.61365115919778,252.8826666937934,-8.429034827164912,0.5642553191489362,0.2545208165040764,0.2,0.8,0.1120567375886526,0.1509574468085106,0.3107203513023326,-0.2452127659574468,0.6,0.4452127659574468,0.1371365570543294,0.0617620807895256,0.081547619047619,0.2368802192399581,0.0522773886154459,59.14704908523875,16.210933607968194,36.636,75.14166666666667,-10.434265628213945,54.91931313408823,19.616933278361092,31.448666666666668,84.98589900377442,-53.53723233710775,53.49713903603771,3.7194512558504527,48.65029196837039,58.600783783783776,4.79173864387451,15.72680558462017,8.957553444047456,5.6725,29.968875,-4.697891018338938,46.954260155118575,14.743906391137454,34.98617094017094,70.41884615384616,12.71965282636078,6.0,low
AS14.01,2014-03-25,6.533333333333334,0.5055250296034366,6.0,7.266666666666667,-1.2666666666666666,106.6332998008078,83.56563829868148,47.61365115919778,252.8826666937934,-183.48465903755488,0.4266666666666667,0.3418901707988823,0.0,0.8,-0.7333333333333334,0.36,0.3286335345030997,0.0,0.8,0.8,0.1348360228395255,0.064104976537185,0.0789610561155979,0.2368802192399581,-0.002586562932021,62.04448303969932,17.732221515651336,36.636,75.14166666666667,1.5379556025369965,62.34640833333333,34.912766657299066,31.448666666666668,122.121375,63.64537499999999,53.27541807826107,4.094720685875255,47.541687179487184,58.600783783783776,-11.059096604296592,14.578394047619048,9.1460475206278,5.6725,29.968875,5.420500000000001,55.81229706959707,21.17579537844566,34.98617094017094,83.961,48.974829059829055,6.75,medium
AS14.01,2014-03-26,6.4300000000000015,0.345687720348872,6.0,6.8,0.5499999999999998,72.92148142096092,18.43418453539956,47.61365115919778,96.20452991611938,-11.880955121560376,0.38,0.303315017762062,0.0,0.8,0.3,0.4599999999999999,0.260768096208106,0.2,0.8,0.3,0.138201321508103,0.0609733196295549,0.0789610561155979,0.2368802192399581,-0.0356759915988818,61.06897200073828,17.071110784337364,36.636,75.14166666666667,-6.589130952380955,57.47180833333333,37.21393062579093,31.448666666666668,122.121375,-18.921,53.78364375393674,4.982411378257331,47.541687179487184,61.14191216216216,6.046385846372687,19.40452738095238,9.625768524604386,11.093000000000002,29.968875,-0.1657083333333311,57.09215484737484,19.747614812862192,37.305,83.961,-29.033386324786328,6.6,medium
AS14.01,2014-03-27,6.51,0.3248076353782342,6.0,6.8,0.1999999999999993,66.30214957582481,13.175787224135862,47.61365115919778,84.32357479455901,15.49421953124115,0.4600000000000001,0.2966479394838265,0.0,0.8,0.1999999999999999,0.38,0.3898717737923586,-0.2,0.8,-0.8,0.1316529650442404,0.0632464204419179,0.0789610561155979,0.2368802192399581,-0.1355718975698822,66.21049542416169,24.58631452898278,36.636,100.84928378378378,64.21328378378377,72.88069404761904,48.99699992532522,31.448666666666668,130.06842857142857,83.40642857142856,52.176845297061575,5.697683946772078,47.061534031413615,61.14191216216216,-4.635528468586379,16.660685714285716,7.604703294817681,11.093000000000002,29.80316666666667,2.2292380952380952,51.53226498168499,18.95502116973524,37.305,83.961,5.314396825396827,7.0,medium
AS14.01,2014-03-28,6.63,0.3801315561749642,6.0,7.0,0.2000000000000001,70.6871519356143,8.054180486425642,63.10787069043893,84.32357479455901,2.471019379455271,0.54,0.3286335345030997,0.0,0.8,0.0,0.3,0.3741657386773941,-0.2,0.8,0.0,0.1161790493900683,0.0335652482072807,0.0789610561155979,0.1595106409690974,0.0167695251640338,73.27377234723863,18.21274660713236,50.04661111111111,100.84928378378378,21.905773504273505,77.75582738095238,46.9040675581678,31.448666666666668,130.06842857142857,39.589,50.50807279706157,6.95623687674299,43.3532,61.14191216216216,-10.088830612244898,15.807666666666666,8.19147079369077,9.755333333333333,29.80316666666667,-2.3818333333333346,48.80266498168498,22.217859135842257,23.657,83.961,-28.733468253968255,6.4,medium
AS14.01,2014-03-29,6.55,0.3774917217635374,6.0,7.0,0.4000000000000003,68.46337094625173,10.474651184578414,55.94873863187704,84.32357479455901,-13.449269024361476,0.5,0.3,0.0,0.8,0.6,0.14,0.5549774770204644,-0.6,0.8,-1.4,0.1067704305564796,0.0307319952682422,0.0789610561155979,0.1595106409690974,0.0167369655215221,68.3918601250164,27.098927645175696,25.63705,100.84928378378378,-49.3309965116279,89.74614859307358,39.12462445680946,34.103,130.06842857142857,-30.72110227272725,44.635405563501486,13.332476846082429,24.078694444444444,61.14191216216216,-23.46299273504274,20.911933333333337,12.269060998548794,9.755333333333333,37.6585,26.565499999999997,50.25098185720712,22.740098141894503,23.657,83.961,-24.328947368421048,8.0,high
AS14.01,2014-03-30,6.95,0.6264982043070834,6.4,8.0,1.25,74.43119285261427,17.37058354085345,55.94873863187704,99.23711718805131,14.913542393492309,0.7,0.2,0.5,1.0,0.5,0.02,0.4266145801540308,-0.6,0.5,-0.3,0.104618781353734,0.0334244454028348,0.0682028101018696,0.1595106409690974,-0.0301713022886371,65.22045082269082,27.06476708992777,25.63705,100.84928378378378,-9.441535714285711,87.02092692640693,36.70553409746593,34.103,130.06842857142857,74.39226666666667,44.67335584690229,13.343083432954998,24.078694444444444,61.14191216216216,-13.410473565670934,23.53887619047619,10.97950635036365,9.755333333333333,37.6585,-5.575452380952385,36.954448523873786,16.74918228356011,17.47833333333333,59.63205263157895,-23.9071264957265,7.5,high
AS14.01,2014-03-31,7.1,0.6557438524302001,6.4,8.0,0.9000000000000004,82.07885197425449,27.987578231002008,55.94873863187704,122.56187040276,59.45399971232108,0.75,0.16583123951777,0.6,1.0,0.15,-0.18,0.3768288736283354,-0.6,0.2,-0.3,0.094762552979941,0.0419141020161431,0.049092970521542,0.1595106409690974,-0.0522153511485339,62.68894367983368,27.266394480101763,25.63705,100.84928378378378,-44.95428378378377,114.32648248196249,38.24760868908414,71.03766666666667,170.63077777777778,40.56234920634921,44.811687700184144,13.558350519029824,24.078694444444444,61.83357142857143,14.772037397157815,20.04500952380952,11.263595869312764,9.755333333333333,37.6585,-3.9158333333333335,39.55828989139515,18.52779487270401,17.47833333333333,59.63205263157895,11.785269841269836,7.4,high
AS14.01,2014-04-01,7.26,0.5983310120660635,6.4,8.0,0.4000000000000003,83.58971654640247,26.88980541416799,55.94873863187704,122.56187040276,1.1235305930337631,0.75,0.16583123951777,0.6,1.0,-0.2,-0.1399999999999999,0.3847076812334268,-0.6,0.2,-0.2,0.0886019848226037,0.0429620857562956,0.049092970521542,0.1595106409690974,-0.0890051600857079,53.77454525641026,17.0395884648752,25.63705,71.95238461538462,-15.675092948717952,98.6593850029709,45.53671900546513,51.73294117647059,170.63077777777778,-19.30472549019608,43.66703515746731,13.562513970691676,24.078694444444444,61.83357142857143,-2.0149286821705488,21.67787619047619,11.167212613842144,9.755333333333333,37.6585,14.658666666666663,38.36965052631579,18.47287525102411,17.47833333333333,59.63205263157895,13.0192,6.0,low
AS14.01,2014-04-02,7.06,0.8294576541331088,6.0,8.0,-0.4000000000000003,85.02506658854485,26.133165384795696,55.94873863187704,122.56187040276,20.766674536979927,0.5900000000000001,0.3681032463861192,0.0,1.0,-0.6,-0.1399999999999999,0.3847076812334268,-0.6,0.2,0.8,0.0803885051713314,0.026963494609284,0.049092970521542,0.118443242712736,0.0227452210756158,48.54782651515151,13.76278986690488,25.63705,59.111,20.18174090909091,93.04049333630424,51.18067118589354,42.94320833333333,170.63077777777778,-48.457064393939405,41.62196689659775,14.368640922595665,24.078694444444444,61.83357142857143,9.049164251207728,22.75655952380952,9.91830658698498,12.333833333333333,37.6585,-22.50975,56.70426481203008,36.71049705150031,17.47833333333333,115.33007142857144,55.69801879699248,6.5,medium
AS14.01,2014-04-03,7.08,0.8105553651663778,6.0,8.0,-1.5,87.60351178239007,22.994671903096545,68.84096460110318,122.56187040276,-30.396152586948133,0.62,0.3751666296460814,0.0,1.0,-0.25,0.03,0.3114482300479487,-0.5,0.25,0.0499999999999999,0.0816322229715521,0.0279708063296538,0.049092970521542,0.118443242712736,0.0337138005363538,56.35925425100056,6.862340233608716,45.81879090909091,64.69418867924529,5.583188679245289,84.0251008598152,55.3427112808032,42.94320833333333,170.63077777777778,-62.17195632183908,43.55759971502593,11.84474057330233,33.12785869565217,61.83357142857143,-13.974580059905868,19.933911697722564,5.749102936981223,12.333833333333333,24.414,-0.6824534161490696,56.18373904761904,36.67704127438964,17.47833333333333,115.33007142857144,39.55109047619048,6.4,medium
AS14.01,2014-04-04,6.76,0.6580273550544841,6.0,7.5,-1.0999999999999996,79.08733312163369,25.37118001950813,56.656223884269366,122.56187040276,-65.90564651849064,0.42,0.3882653731663435,0.0,0.75,-0.75,-0.25,0.6082762530298219,-1.2,0.25,-0.7,0.0778393554928664,0.0313310578119143,0.049092970521542,0.118443242712736,0.000145502186899,53.42224016649352,8.367627028631498,44.42592957746479,64.69418867924529,-11.469070422535218,72.27705521878956,55.08363651732298,42.94320833333333,170.63077777777778,-120.87573931623932,43.296252188653725,11.74360829254242,33.12785869565217,61.83357142857143,-15.408870463941206,17.940395507246375,5.614561972566024,12.333833333333333,24.414,1.9263000000000008,56.50447238095238,36.258577213080656,19.082,115.33007142857144,-35.32266666666666,6.2,medium
AS14.01,2014-04-05,6.5,0.5385164807134505,6.0,7.4,-1.2000000000000002,65.56594800221478,9.39394217854752,54.95494480566546,76.71541316885697,-15.707248745513423,0.35,0.3427827300200522,0.0,0.75,-0.1999999999999999,-0.11,0.6168468205316454,-1.2,0.25,0.2,0.0933586236300231,0.0327195119205432,0.049238472708441,0.1266893112073258,0.0561838303239362,56.63080568373491,11.888089641231582,44.42592957746479,71.93782758620691,15.660535919540244,57.466237163234,22.11924376141731,42.94320833333333,96.5766875,44.8437463235294,39.84275416310204,6.123650080297321,33.12785869565217,46.42470096463023,3.227809982983551,19.89365384057971,4.818893649853386,14.260133333333334,24.414,-2.3138749999999995,50.14471047619048,39.373886522872304,19.082,115.33007142857144,-14.070342857142862,6.8,medium
