id,date,mood_avg,screen_avg,circumplex.valence_avg,circumplex.arousal_avg,activity_avg,appCat.social_avg,appCat.entertainment_avg,appCat.communication_avg,appCat.other_avg,appCat.travel_avg,target
AS14.01,2014-03-19,7.062411347517733,67.23597547873074,0.6879432624113474,-0.2452127659574468,0.0904637271896177,60.48087673932505,89.31394816025048,51.93511928010226,16.835057685005605,39.67081542760748,7.062411347517732
AS14.01,2014-03-20,7.062411347517733,67.23597547873074,0.6879432624113474,-0.2452127659574468,0.0904637271896177,60.48087673932505,89.31394816025048,51.93511928010226,16.835057685005605,39.67081542760748,7.266666666666667
AS14.01,2014-03-21,7.10326241134752,91.95219150488282,0.6970212765957446,-0.19617021276595742,0.08868050556121797,63.070719573278225,83.14635852820038,53.268252180838566,14.602546148004484,38.733886530120174,6.2
AS14.01,2014-03-22,6.9307801418439725,96.90375623842148,0.5994326241134751,-0.10712765957446808,0.09739778092117216,66.00287755874655,75.8883688961503,53.900333587976014,17.229309611003362,44.883492675367904,6.4
AS14.01,2014-03-23,6.7982978723404255,92.97929137451487,0.5418439716312057,0.06191489361702128,0.12668107933124023,61.23390221088154,67.35797926410018,53.85272223195555,16.666383788287956,44.41032958984641,6.8
AS14.01,2014-03-24,6.745815602836879,91.84555865795991,0.5642553191489362,0.15095744680851064,0.13713655705432942,59.14704908523875,55.78492296538343,54.154104498384086,15.72680558462017,41.75258872654714,6.0
AS14.01,2014-03-25,6.533333333333334,91.54576050159845,0.42666666666666675,0.36,0.1348360228395255,62.04448303969932,62.34640833333333,53.27541807826107,14.578394047619048,50.610625641025635,6.75
AS14.01,2014-03-26,6.4300000000000015,68.90983362995662,0.38,0.45999999999999996,0.13820132150810302,61.06897200073828,57.47180833333333,55.44276267285566,19.40452738095238,52.27035008547008,6.6
AS14.01,2014-03-27,6.51,62.26579334097734,0.4600000000000001,0.38,0.13165296504424048,66.21049542416169,72.88069404761904,53.835964215980496,16.660685714285716,46.71046021978022,7.0
AS14.01,2014-03-28,6.63,64.4799164414807,0.54,0.3,0.11617904939006836,73.27377234723863,77.75582738095238,52.16719171598049,15.807666666666666,43.98086021978022,6.4
AS14.01,2014-03-29,6.55,63.35620178866494,0.5,0.14,0.10677043055647965,68.3918601250164,89.74614859307358,46.29452448242041,20.911933333333337,50.63084852387379,8.0
AS14.01,2014-03-30,6.95,68.33370953623782,0.7,0.020000000000000007,0.104618781353734,65.22045082269082,87.02092692640693,46.33247476582121,23.53887619047619,37.33431519054045,7.5
AS14.01,2014-03-31,7.1,71.22521418051467,0.75,-0.18,0.09476255297994103,62.68894367983368,114.32648248196249,44.811687700184144,20.045009523809522,44.820289891395156,7.4
AS14.01,2014-04-01,7.26,72.1302978665109,0.75,-0.13999999999999999,0.08860198482260376,53.77454525641026,98.6593850029709,43.66703515746731,21.67787619047619,43.63165052631579,6.0
AS14.01,2014-04-02,7.06,74.81761295726851,0.5900000000000001,-0.13999999999999999,0.08038850517133146,48.547826515151506,93.04049333630424,41.62196689659775,22.75655952380952,61.966264812030076,6.5
AS14.01,2014-04-03,7.08,76.85973558464246,0.62,0.030000000000000006,0.08163222297155213,56.359254251000564,84.0251008598152,43.55759971502593,19.933911697722564,61.44573904761904,6.4
AS14.01,2014-04-04,6.76,69.2319223163675,0.42000000000000004,-0.25,0.07783935549286643,53.42224016649352,72.27705521878956,43.296252188653725,17.940395507246375,61.76647238095238,6.2
AS14.01,2014-04-05,6.5,59.16453147376003,0.35,-0.11000000000000001,0.09335862363002319,56.63080568373491,57.466237163234,39.84275416310204,19.89365384057971,50.144710476190475,6.8
AS14.01,2014-04-06,6.38,57.10927110458298,0.35,-0.19,0.10305798789403438,54.455547350401574,62.39344892793988,39.11673589953615,17.328939554865425,49.074303809523805,6.5
AS14.01,2014-04-07,6.480000000000001,55.1556257577495,0.45,-0.38,0.0922508992399808,58.150189168583395,72.5262072612732,42.079001303262864,18.26985622153209,33.10894666666666,6.5
AS14.01,2014-04-08,6.480000000000001,56.77510212463309,0.35,-0.5549999999999999,0.08200170134719968,57.50650143273434,78.16557852564102,46.73075362695354,17.819504047619052,33.7524619047619,6.6
AS14.01,2014-04-09,6.5200000000000005,57.954037122899955,0.39,-0.395,0.08721941845778117,60.42185329501916,101.22865654761905,47.26711187962335,20.953591666666664,38.7858619047619,7.4
AS14.01,2014-04-10,6.76,62.390612206214485,0.47000000000000003,-0.595,0.08595837912278176,54.866631527777784,97.59281904761905,45.979915372547175,25.199916666666667,42.77351842940685,7.4
AS14.01,2014-04-11,6.88,68.15770847796138,0.51,-0.595,0.07795053972107088,53.61787819444445,113.30056904761905,51.45537537254717,25.57980595238095,53.250728429406855,7.0
AS14.01,2014-04-12,6.9799999999999995,66.74523743425034,0.57,-0.6849999999999999,0.08106622024718935,49.9411243482906,119.28089404761904,47.382566328863575,23.324205952380954,52.996871286549705,7.25
AS14.01,2014-04-13,7.13,64.70540135564877,0.67,-0.71,0.08538190830638939,46.4603743482906,140.81822738095235,64.6537162108993,21.323591666666665,41.953671286549714,8.0
AS14.01,2014-04-14,7.409999999999999,64.49080921991222,0.8300000000000001,-0.8800000000000001,0.07312076244499385,38.110036570512825,120.27374166666667,64.3697655913904,17.05036829004329,41.15933795321638,7.2
AS14.01,2014-04-15,7.37,64.56822685234896,0.79,-0.96,0.06582140243250494,43.528965042735045,147.8049727011494,67.03943472719287,10.802284956709958,35.56091,6.4
AS14.01,2014-04-16,7.17,61.269798168390345,0.79,-0.8800000000000001,0.06805121194967177,55.825745648795646,126.76575954325469,62.15858840039549,11.784809956709955,20.491466666666668,7.2
AS14.01,2014-04-17,7.210000000000001,60.23738310430252,0.7100000000000001,-0.5,0.07527603876048411,59.836182253570186,106.80552343214359,64.03644030122193,11.429209956709956,24.12276031746032,6.6
AS14.01,2014-04-18,7.08,59.77052446317521,0.68,-0.43000000000000005,0.07220979780083985,65.0694222535702,76.0537967654769,57.11141225973809,11.321644242424243,30.735461172161173,6.8
AS14.01,2014-04-19,6.839999999999999,60.47060646108304,0.64,-0.34,0.08821213334896091,84.44609225357019,80.79206343214358,60.602496140968206,10.974153333333334,26.938261172161173,7.8
AS14.01,2014-04-20,6.960000000000001,60.239031548671846,0.7200000000000001,-0.14000000000000004,0.09132105279975214,77.40703821316615,53.22379906432749,57.393196862468926,9.815166666666666,36.91686117216118,7.25
AS14.01,2014-04-21,7.130000000000001,60.34904470034246,0.71,-0.19000000000000003,0.08826187085223028,75.92666094043888,55.40632888888889,60.71608282145022,7.502746666666667,38.60821672771673,7.6
AS14.01,2014-04-22,7.209999999999999,63.3165975597448,0.8300000000000001,-0.39,0.08544801542045526,74.99092103896103,54.40884,62.037754995363265,8.46524,32.68198974358974,7.4
AS14.01,2014-04-23,7.37,65.3608903665708,0.9099999999999999,-0.27,0.09245035445049431,74.49135722943723,56.58360714285715,49.63905480281598,8.420053333333332,36.714129206349206,7.6
AS14.01,2014-04-24,7.529999999999999,66.54024608671378,0.95,-0.07,0.0828408909382522,60.44112056277057,47.096340476190484,47.433013398529205,8.46792,43.903667301587305,7.6
AS14.01,2014-04-25,7.49,71.90041901610964,0.95,-0.11000000000000001,0.073135106232291,68.59196523809524,52.22119939091916,53.26946778813959,8.80529,34.42693396825397,7.2
AS14.01,2014-04-26,7.480000000000001,68.67360960284509,0.96,-0.1,0.0799840703510333,69.31536741200827,50.10913272425249,52.06264764891343,9.732109999999999,35.28404507936508,7.6
AS14.01,2014-04-27,7.4799999999999995,65.73683834474375,0.96,-0.08,0.10242561288223087,61.59342455486543,71.4763327242525,55.29161640523296,9.258349999999998,35.439908412698415,7.5
AS14.01,2014-04-28,7.5,64.00365014056054,0.96,-0.12000000000000002,0.09013548727756518,50.79234836438923,91.07048921775899,56.07231239288727,28.286696666666664,30.49880382623225,7.6
AS14.01,2014-04-29,7.5,62.98929948891058,0.9199999999999999,-0.32,0.08487341395849188,59.09288169772257,105.47043207490185,56.30256208985698,29.29289666666666,27.29287842940685,7.0
AS14.01,2014-04-30,7.38,58.26308129077319,0.8799999999999999,-0.28,0.09524446602558591,64.3040688405797,97.72421482683983,53.08768011517343,29.315126666666664,28.07881176274018,7.8
AS14.01,2014-05-01,7.5,58.76536333777584,0.8799999999999999,-0.32,0.10364254510636986,46.91428333333333,94.44290816017316,49.66347616067723,31.664801666666666,27.267720096073514,8.0
AS14.01,2014-05-02,7.580000000000001,59.71710672140515,0.8800000000000001,-0.36,0.06820584441105428,66.69471862745097,81.10335816017316,45.87061194686258,31.29760166666666,25.923945651629072,7.6
AS14.01,2014-05-03,7.6,61.91444531915986,0.8800000000000001,-0.39999999999999997,0.07757826351061667,73.0214362745098,65.40772785714286,47.395132044901786,11.461641666666667,26.947689920634918,8.0
AS14.01,2014-05-04,7.68,63.92822263977164,0.9199999999999999,-0.27999999999999997,0.08799137598197129,60.51320294117647,68.39582136363637,51.22700352031162,10.664935,47.43201055555555,8.0
AS14.01,2014-05-05,7.88,64.72800048883404,0.96,-0.33999999999999997,0.09467808795147807,59.726032941176456,86.32157969696969,52.08681961999516,10.467055,51.133855,7.099999999999999
AS14.02,2014-03-19,6.972222222222223,30.36188236301092,0.3577777777777778,-0.05111111111111113,0.23943387138574795,11.201766317635313,134.29809333333333,32.72854944949787,17.686956520467835,20.796218419878514,6.8
AS14.02,2014-03-20,6.914444444444444,33.73777912419375,0.3355555555555556,0.10444444444444442,0.24222308917266275,11.969126317635311,134.35791666666665,35.996653532797176,16.24733429824561,18.862614299508145,7.25
AS14.02,2014-03-21,7.0666666666666655,33.58973848270599,0.49000000000000005,0.2,0.22381632023696313,11.269335232198141,130.28763666666666,38.44152909240155,16.126499298245612,22.326180586195772,7.5
AS14.02,2014-03-22,7.3,36.88234059626221,0.64,0.05,0.24636748823337226,12.366478859649124,143.2495033333333,37.965728066282146,13.727846666666668,22.93060921867441,6.5
AS14.02,2014-03-23,7.25,33.44510033270394,0.44000000000000006,-0.25,0.3019625426098874,12.456797807017544,50.16806111111111,32.81215432015211,13.29557166666667,23.04326498790518,6.25
AS14.02,2014-03-24,6.859999999999999,34.36552947051446,0.27999999999999997,-0.5700000000000001,0.3120050971655063,14.043476169590644,48.80438660130719,33.561530152084885,12.839941666666666,23.83516258264796,6.4
AS14.02,2014-03-25,6.779999999999999,31.090536638635122,0.16,-0.61,0.2801036782956777,15.712430015744491,55.2083669043375,36.70358735910816,12.594395,24.981986347968068,7.75
AS14.02,2014-03-26,6.88,30.957989208949016,0.16,-0.76,0.27840141722489903,15.07183001574449,70.6283269043375,38.00761576362065,12.437970000000002,22.685891428801806,7.2
AS14.02,2014-03-27,6.82,27.750456393448907,0.09000000000000001,-0.85,0.2792665247260459,20.281689249978722,46.125220237670824,36.31454058504922,12.218770000000001,22.184654243267214,7.25
AS14.02,2014-03-28,6.969999999999999,27.864726616115526,0.29000000000000004,-0.65,0.23582758914389582,20.164960302610304,46.939225793226385,38.5431988655922,22.256120000000003,24.17026439996237,6.8
AS14.02,2014-03-29,7.08,26.73405872749446,0.41000000000000003,-0.5700000000000001,0.23420782335281726,19.82483238933117,49.11279554112554,34.95671498680433,21.676250000000003,22.99268482408751,7.25
AS14.02,2014-03-30,7.25,27.085479788788803,0.5,-0.76,0.28947676186459625,24.302570850869635,92.6032319047619,35.68628988845657,21.045980000000004,21.4363548087674,7.0
AS14.02,2014-03-31,7.1,25.702356216240542,0.5,-0.71,0.2917514926520991,26.324117517536298,84.87462190476191,34.58032324864997,20.54068666666667,21.436354808767405,7.2
AS14.02,2014-04-01,7.1,25.912529786224106,0.5,-0.6300000000000001,0.264235384903786,21.47632494996873,84.65354523809523,33.044943182968524,21.587386666666667,21.4363548087674,7.4
AS14.02,2014-04-02,7.13,24.18188005555313,0.5599999999999999,-0.6700000000000002,0.2708576895571667,21.690657302909905,79.55290190476191,30.79446172016903,13.532347777777778,26.95424721617481,6.4
AS14.02,2014-04-03,7.05,25.699320861632874,0.4,-0.67,0.2823621363014655,20.65408863499246,87.40567333333334,33.41792133808734,14.697367777777776,27.675047216174807,5.75
AS14.02,2014-04-04,6.75,26.696693167700392,0.35,-0.5700000000000001,0.26036943327138423,15.315262993966817,42.68515025641026,28.50306584090159,14.300597777777778,29.844672216174814,6.4
AS14.02,2014-04-05,6.63,27.36495931976583,0.24000000000000005,-0.61,0.2574460428343827,14.542916327300151,64.41932025641026,28.657752115411398,15.76793111111111,29.425209181986776,7.4
AS14.02,2014-04-06,6.67,29.424744868157934,0.27999999999999997,-0.45,0.29055540259763246,15.649359509118332,63.799796923076926,28.029737236037896,15.56565611111111,29.862933867521367,4.5
AS14.02,2014-04-07,6.090000000000001,31.030058755888025,-0.13,-0.61,0.2812052001919921,17.751343822843825,68.45800692307691,29.387831936762257,12.923695,22.666238568376066,6.8
AS14.02,2014-04-08,6.17,31.12692353675275,0.030000000000000006,-0.49000000000000005,0.24468583471128533,22.884004345340195,70.26394025641024,34.93151099128262,12.783561666666667,22.66623856837607,6.25
AS14.02,2014-04-09,6.2700000000000005,30.284608388000073,0.13,-0.49000000000000005,0.23257487425360032,24.551489402811463,67.34906333333332,34.435312016923646,13.226961666666668,21.237132735042735,7.25
AS14.02,2014-04-10,6.44,31.628737539173375,0.13999999999999999,-0.35,0.2365627725407863,25.546504787426848,41.56242754385964,33.247507951882994,12.705801666666664,21.939170235042734,7.25
AS14.02,2014-04-11,6.409999999999999,30.696429388303493,0.16999999999999998,-0.3,0.22432894881333984,24.17864542913808,40.611642543859645,34.03420959432657,15.831936666666667,28.75746051282051,6.5
AS14.02,2014-04-12,6.81,29.996153784975103,0.52,-0.2,0.2661833302428568,22.49188709580474,37.70697185420448,33.22259074742735,18.868986666666665,27.60213414529914,6.0
AS14.02,2014-04-13,6.65,28.430415140104067,0.2,-0.6,0.3145389300260454,20.153567598949394,27.69695992437991,25.554923052368103,17.533920000000002,26.914012777777778,7.2
AS14.02,2014-04-14,6.840000000000001,27.607764888505677,0.18,-0.67,0.32011274615829255,17.659015874811463,27.122559924379914,24.497452509732444,18.00972,24.81206305555555,8.0
AS14.02,2014-04-15,6.99,27.20190799258687,0.32999999999999996,-0.42000000000000004,0.30808558658374013,16.918800490196077,21.646805125618304,24.518780817197335,16.96597333333333,26.44394986111111,7.25
AS14.02,2014-04-16,6.99,28.044379110174873,0.27999999999999997,-0.5700000000000001,0.290661242450819,16.123241666666665,18.283930125618305,26.087855548380134,13.684554999999998,21.435008740391332,6.666666666666667
AS14.02,2014-04-17,7.023333333333333,28.557236518981703,0.24666666666666667,-0.5366666666666667,0.27642022764440227,18.14676441635323,23.636347005749666,28.01199528796683,11.97603254385965,22.5903351079127,6.5
AS14.02,2014-04-18,7.123333333333333,25.964894888505473,0.44666666666666666,-0.08666666666666667,0.29477697499908784,16.662925200666955,22.172248459383756,26.246145522708616,13.046289580896687,24.602605478283074,6.5
AS14.02,2014-04-19,6.983333333333334,26.04061820743998,0.36666666666666664,0.03333333333333334,0.3021120504000828,18.138148626058328,28.178436338171633,29.479013069570453,13.300760458089666,26.83020311717196,5.666666666666667
AS14.02,2014-04-20,6.5166666666666675,38.995645291492565,0.09999999999999999,-0.25,0.3646972403656572,17.682377464442165,72.51302248196248,28.77908882714621,14.225993791423003,25.042460061616403,5.0
AS14.02,2014-04-21,6.066666666666667,39.83277072424595,0.0,-0.2833333333333333,0.3943289959143952,19.699895982960687,78.44545106416459,27.251726040821428,14.13854545808967,22.790988719023815,5.5
AS14.02,2014-04-22,5.833333333333334,42.99777395534469,-0.16666666666666666,-0.31666666666666665,0.3835074479197904,19.10988455806045,77.46076678922384,26.028263344620086,14.315111247563351,23.17262236682256,5.666666666666667
AS14.02,2014-04-23,5.666666666666667,41.55677399444535,-0.2333333333333333,-0.6333333333333333,0.3044903539026963,22.479790440413392,95.8552472654143,30.017352743631726,13.159973099415202,23.626432552007742,5.5
AS14.02,2014-04-24,5.466666666666667,42.75840328382259,-0.1333333333333333,-0.6333333333333333,0.26776268341656995,22.192761380584333,95.44521836098542,29.46509254512056,12.817626432748536,24.033755783139817,7.0
AS14.02,2014-04-25,5.733333333333333,30.244846309485734,-0.16666666666666666,-0.6,0.1746592351407079,21.90216142209253,59.5040234681979,30.061076018183165,13.245086432748536,22.567827382142667,9.0
AS14.03,2014-03-26,8.12,35.926239689134675,1.3599999999999999,0.12,0.12282790386699449,5.720825396825397,30.55699960018015,28.510110126846655,26.815942976190474,35.46227976190477,8.25
AS14.03,2014-03-27,7.970000000000001,34.46746812806458,1.16,0.020000000000000018,0.12125934322493218,6.20820634920635,29.31661314856725,22.375238715363402,21.644674404761908,28.605304761904762,7.75
AS14.03,2014-03-28,7.959999999999999,34.485280583769615,1.06,-0.09000000000000004,0.10362083223566113,6.20820634920635,22.480343076045084,22.760628577114552,20.671874404761905,26.9098,8.0
AS14.03,2014-03-29,7.92,32.88230603875801,1.1199999999999999,-0.15,0.10450735015263209,6.20820634920635,25.816334791220395,19.147983624062906,21.047419047619048,23.694525000000002,8.6
AS14.03,2014-03-30,8.08,32.671043734092514,1.1600000000000001,-0.07,0.11903477322004881,6.20820634920635,27.351333096305144,13.431752512951798,15.030995238095239,17.69645,8.4
AS14.03,2014-03-31,8.2,32.748196044634994,1.1199999999999999,-0.030000000000000006,0.12541125916868617,6.20820634920635,30.47654109630514,13.265201815126417,12.786695238095238,18.61405,7.4
AS14.03,2014-04-01,8.03,35.28374103269917,1.0399999999999998,-0.05,0.12390733585972709,5.720825396825397,29.408895783212166,21.08514588386256,12.12135238095238,21.662891666666667,7.6
AS14.03,2014-04-02,8.0,33.556821377411936,1.02,-0.019999999999999973,0.12275105314924314,5.720825396825397,31.896345979290594,20.492659169811166,12.660710714285715,21.984141666666666,7.4
AS14.03,2014-04-03,7.88,34.27351899934174,0.8400000000000001,0.12000000000000002,0.1175528232108131,5.720825396825397,31.081194084413433,20.447241821275508,11.11789357142857,23.728791666666666,7.8
AS14.03,2014-04-04,7.719999999999999,31.286345255231094,0.72,0.16,0.10160464653907975,5.720825396825397,30.533884993504337,21.164466739308295,11.056882460317462,23.440741666666664,7.8
AS14.03,2014-04-05,7.6,33.944177860826414,0.8,0.24,0.0860958155689959,5.720825396825397,29.69335408441342,23.387578534180086,19.23935746031746,26.814483333333328,7.6
AS14.03,2014-04-06,7.640000000000001,32.698936849222356,0.8800000000000001,0.4,0.09225468617582143,6.20820634920635,33.89394156340502,15.939570998686822,19.856862222222222,24.451241666666668,6.8
AS14.03,2014-04-07,7.4799999999999995,38.152653892224805,0.96,0.36,0.08812622124360664,6.20820634920635,38.3722215030732,19.14471949933871,51.46953722222222,32.04433981481482,7.4
AS14.03,2014-04-08,7.4799999999999995,40.90167233508235,1.04,0.36,0.10120138094402926,6.20820634920635,38.94167038541169,21.504898467592678,51.094519444444444,29.991389814814813,7.4
AS14.03,2014-04-09,7.4,41.22884076647162,1.08,0.43999999999999995,0.10524026785710541,6.20820634920635,35.353677937859246,21.574881685153112,50.48529055555555,29.441606481481482,7.8
AS14.03,2014-04-10,7.399999999999999,36.8213718646263,1.0,0.52,0.1062434024348979,6.20820634920635,33.94565975604106,18.396746447057875,40.34683863247863,25.150264814814815,7.4
AS14.03,2014-04-11,7.360000000000001,39.10788828360733,1.0,0.36,0.10497109473200952,7.610565079365079,35.15760539768755,19.31777192680201,40.219945299145294,26.938921957671955,7.6
AS14.03,2014-04-12,7.5200000000000005,36.94678232664832,1.04,0.36,0.11365430828931522,7.610565079365079,35.47385732076448,17.605261493557094,11.968378632478633,19.662764285714285,7.666666666666667
AS14.03,2014-04-13,7.573333333333333,39.05906248089984,1.04,0.3866666666666666,0.11024898938576619,7.610565079365079,99.09759866773805,15.70210982689043,29.866138228438228,27.335629100529097,7.4
AS14.03,2014-04-14,7.573333333333333,49.53548680844892,1.0,0.3466666666666666,0.10511032002593365,7.829495238095238,103.7712191251185,24.254039873115392,95.14490899766899,35.24997724867724,7.0
AS14.03,2014-04-15,7.413333333333334,51.93736504579289,0.96,0.22666666666666666,0.10526512650845068,7.7697111111111115,103.9100153128018,36.07634099356357,95.93358592074591,33.91818558201058,7.6
AS14.03,2014-04-16,7.453333333333333,49.40325611026569,0.9199999999999999,0.18666666666666668,0.10756284638969005,6.367352380952381,101.10602681401244,36.61791500572163,96.53762092074592,33.829778439153436,8.0
AS14.03,2014-04-17,7.533333333333333,49.04971643836781,0.9199999999999999,0.3066666666666667,0.10647886357832637,6.367352380952381,98.22109943306006,37.40369591043056,92.9744875874126,33.43307129629629,7.25
AS14.03,2014-04-18,7.45,42.507058435788494,0.8699999999999999,0.29000000000000004,0.10924324439454272,6.367352380952381,30.072339349026446,37.84306616684081,74.99396031468532,28.063289814814812,7.5
AS14.03,2014-04-19,7.470000000000001,39.021600477663945,0.8699999999999999,0.25,0.10839095254118421,6.148422222222223,35.967074667395664,35.29266867467781,9.156602272727273,20.787132142857143,7.8
AS14.03,2014-04-20,7.63,38.6418217738743,0.8699999999999999,0.37,0.13145765481550314,5.720825396825397,32.67914240933114,28.507827375658202,9.362762272727274,19.905990476190475,7.5
AS14.03,2014-04-21,7.609999999999999,39.10792548541987,0.9099999999999999,0.38,0.1369171825560143,5.720825396825397,29.011249552188286,27.043875744452528,8.821327272727274,18.897840476190474,7.4
AS14.03,2014-04-22,7.49,45.182852940010655,0.9099999999999999,0.26,0.11813270971917918,5.720825396825397,36.47407644294459,27.733382196065428,43.84508282828283,26.684223809523807,7.6
AS14.03,2014-04-23,7.5600000000000005,47.82726684548167,0.9199999999999999,0.29000000000000004,0.10853198334087052,5.720825396825397,40.8108199494381,30.05946441277345,43.79584828282828,24.381140476190478,7.0
AS14.03,2014-04-24,7.460000000000001,42.78449482298852,0.8799999999999999,0.41000000000000003,0.11783471062837107,5.720825396825397,31.258422554255226,25.535192441066993,44.88707555555556,24.523433333333333,7.4
AS14.03,2014-04-25,7.38,43.49478989082759,0.9199999999999999,0.25000000000000006,0.09738897365770431,5.720825396825397,34.75639805262419,26.718667161216253,46.28096000000001,25.404575,7.5
AS14.03,2014-04-26,7.38,44.74753419792127,0.9199999999999999,4.4408920985006264e-17,0.08925196985701173,5.233444444444444,38.55023239605854,41.230045663088916,46.621480000000005,27.685016666666666,7.5
AS14.03,2014-04-27,7.4,38.61908111612088,0.9199999999999999,-0.09,0.13891125891773431,4.547660317460317,30.732583973211142,44.87143027847353,10.459937777777778,20.98519166666667,7.6
AS14.03,2014-04-28,7.4,41.921325444019466,0.96,-0.45,0.13345055037734957,4.547660317460318,45.67033119166434,43.53745575407319,33.33295777777777,29.644352777777783,7.0
AS14.03,2014-04-29,7.4,40.22560955671803,1.0,-0.85,0.12589830457819381,3.8310857142857144,48.40314546067018,46.45474233024213,32.97272444444444,29.105352777777778,7.2
AS14.03,2014-04-30,7.360000000000001,39.945770187553144,1.0,-0.9299999999999999,0.12843725577596113,4.318466666666668,46.61805554912344,41.948321142701566,31.105304999999987,28.382786111111113,7.0
AS14.03,2014-05-01,7.26,40.271047745121834,1.0,-0.97,0.12514218029767046,4.805847619047619,45.96571211478001,29.60511185651518,31.23483071428571,28.44070277777778,7.2
AS14.03,2014-05-02,7.2,39.54380448212502,1.0,-1.0799999999999998,0.09859149714922547,5.4916317460317465,46.55806349261222,24.748796471899794,31.63675738095238,28.482194444444445,7.6
AS14.03,2014-05-03,7.2,40.829957023826616,1.08,-1.04,0.11235646733639915,5.4916317460317465,33.73340912400581,24.578192248672046,17.493603095238093,26.396083333333337,7.75
AS14.03,2014-05-04,7.35,40.82693696689244,1.08,-0.8400000000000001,0.1236145555554327,6.20820634920635,32.6217200128947,21.16754266884011,17.10606976190476,26.659983333333336,7.4
AS14.03,2014-05-05,7.389999999999999,41.44798534594364,1.04,-0.96,0.1131078672401207,6.20820634920635,46.798715950999146,18.807725886231417,16.95024476190476,26.807965476190482,7.25
AS14.03,2014-05-06,7.44,38.67452759548571,1.04,-0.9199999999999999,0.11540582008539335,6.20820634920635,45.391182184765384,16.151458063579966,19.04755904761905,34.85610714285715,7.616666666666667
AS14.03,2014-05-07,7.523333333333333,34.49065474269683,1.0366666666666666,-0.73,0.10541494151678477,6.20820634920635,39.12444971997665,14.67175321637238,20.114744921744922,36.03114047619048,7.666666666666667
