id,date,mood_avg,mood_std,mood_min,mood_max,mood_trend,screen_avg,screen_std,screen_min,screen_max,screen_trend,circumplex.valence_avg,circumplex.valence_std,circumplex.valence_min,circumplex.valence_max,circumplex.valence_trend,circumplex.arousal_avg,circumplex.arousal_std,circumplex.arousal_min,circumplex.arousal_max,circumplex.arousal_trend,activity_avg,activity_std,activity_min,activity_max,activity_trend,appCat.social_avg,appCat.social_std,appCat.social_min,appCat.social_max,appCat.social_trend,appCat.entertainment_avg,appCat.entertainment_std,appCat.entertainment_min,appCat.entertainment_max,appCat.entertainment_trend,appCat.communication_avg,appCat.communication_std,appCat.communication_min,appCat.communication_max,appCat.communication_trend,appCat.other_avg,appCat.other_std,appCat.other_min,appCat.other_max,appCat.other_trend,appCat.travel_avg,appCat.travel_std,appCat.travel_min,appCat.travel_max,appCat.travel_trend,target
AS14.01,2014-03-13,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-14,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-15,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-16,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-17,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-18,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-19,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.062411347517732
AS14.01,2014-03-20,7.062411347517733,9.930136612989092e-16,7.062411347517732,7.062411347517732,0.0,75.49667840585477,0.0,75.49667840585477,75.49667840585477,0.0,0.6879432624113474,0.0,0.6879432624113474,0.6879432624113474,0.0,-0.2452127659574468,0.0,-0.2452127659574468,-0.2452127659574468,0.0,0.0904637271896177,0.0,0.0904637271896177,0.0904637271896177,0.0,60.48087673932505,7.944109290391274e-15,60.480876739325055,60.480876739325055,0.0,84.98589900377442,0.0,84.98589900377442,84.98589900377442,0.0,48.65029196837039,0.0,48.65029196837039,48.65029196837039,0.0,16.835057685005605,0.0,16.835057685005605,16.835057685005605,0.0,39.67081542760748,0.0,39.67081542760748,39.67081542760748,0.0,7.266666666666667
AS14.01,2014-03-21,7.10326241134752,0.0913457556765865,7.062411347517732,7.266666666666667,0.2042553191489347,110.9738760634425,79.32942561356246,75.49667840585477,252.8826666937934,177.38598828793863,0.6970212765957446,0.020299056817019445,0.6879432624113474,0.7333333333333334,0.04539007092198599,-0.19617021276595742,0.10966248272631947,-0.2452127659574468,0.0,0.2452127659574468,0.08868050556121797,0.003987404780049668,0.08154761904761905,0.0904637271896177,-0.008916108141998655,63.070719573278225,5.791064627759989,60.480876739325055,73.43009090909091,12.949214169765852,79.68391920301954,11.855587249818713,58.476,84.98589900377442,-26.50989900377442,50.64039033145307,4.449995221763924,48.65029196837039,58.600783783783776,9.950491815413386,14.602546148004484,4.992047557287043,5.6725,16.835057685005605,-11.162557685005606,38.733886530120174,2.0950367048655507,34.98617094017094,39.67081542760748,-4.684644487436536,6.2
AS14.01,2014-03-22,6.9307801418439725,0.41798316239782474,6.2,7.266666666666667,-0.8624113475177317,115.11544636549543,77.53446021263808,75.49667840585477,252.8826666937934,20.707851510264618,0.5994326241134751,0.22415297254968988,0.2,0.7333333333333334,-0.4879432624113474,-0.10712765957446808,0.20187014671317124,-0.2452127659574468,0.2,0.4452127659574468,0.09739778092117216,0.02084984245246833,0.08154761904761905,0.13405010398938863,0.043586376799770926,66.00287755874655,7.585486860769844,60.480876739325055,75.14166666666667,14.660789927341611,73.29153940226465,16.12875925691959,53.024,84.98589900377442,-31.96189900377442,51.92943720093689,4.658040518298485,48.65029196837039,58.600783783783776,6.445234347419088,17.229309611003362,8.607012815561498,5.6725,29.968875,13.133817314994396,44.883492675367904,14.418107253283901,34.98617094017094,70.41884615384616,30.74803072623868,6.4
AS14.01,2014-03-23,6.7982978723404255,0.46783616849199294,6.2,7.266666666666667,-0.6624113475177316,109.538840916164,81.9721340176132,47.61365115919778,252.8826666937934,-27.883027246656987,0.5418439716312057,0.23255923675846543,0.2,0.7333333333333334,-0.2879432624113474,0.06191489361702128,0.35393902402778643,-0.2452127659574468,0.6,0.8452127659574468,0.12668107933124023,0.064920288412998,0.08154761904761905,0.23688021923995814,0.14641649205034044,61.23390221088154,15.39775810643912,36.636,75.14166666666667,-23.844876739325052,65.62675960150976,18.160242123852033,46.662,84.98589900377442,-38.32389900377442,52.538791307262805,4.307957993392354,48.65029196837039,58.600783783783776,3.0467705316296048,16.666383788287956,8.73040282525025,5.6725,29.968875,-2.814629113577034,44.41032958984641,14.668583756472335,34.98617094017094,70.41884615384616,-2.3658154276074796,6.8
AS14.01,2014-03-24,6.745815602836879,0.44496003994858774,6.2,7.266666666666667,-0.2624113475177321,107.85303395073103,82.92835321963625,47.61365115919778,252.8826666937934,-8.429034827164912,0.5642553191489362,0.2545208165040764,0.2,0.8,0.11205673758865264,0.15095744680851064,0.3107203513023326,-0.2452127659574468,0.6,0.4452127659574468,0.13713655705432942,0.0617620807895256,0.08154761904761905,0.23688021923995814,0.05227738861544595,59.14704908523875,16.210933607968194,36.636,75.14166666666667,-10.434265628213943,54.91931313408823,19.616933278361095,31.448666666666668,84.98589900377442,-53.53723233710775,53.49713903603771,3.7194512558504527,48.65029196837039,58.600783783783776,4.79173864387451,15.72680558462017,8.957553444047456,5.6725,29.968875,-4.697891018338938,46.954260155118575,14.743906391137454,34.98617094017094,70.41884615384616,12.719652826360779,6.0
AS14.01,2014-03-25,6.533333333333334,0.5055250296034366,6.0,7.266666666666667,-1.2666666666666666,106.6332998008078,83.56563829868148,47.61365115919778,252.8826666937934,-183.48465903755488,0.42666666666666675,0.3418901707988823,0.0,0.8,-0.7333333333333334,0.36,0.3286335345030997,0.0,0.8,0.8,0.1348360228395255,0.064104976537185,0.07896105611559796,0.23688021923995814,-0.002586562932021086,62.04448303969932,17.732221515651336,36.636,75.14166666666667,1.5379556025369965,62.34640833333333,34.912766657299066,31.448666666666668,122.12137499999999,63.64537499999999,53.27541807826107,4.094720685875255,47.541687179487184,58.600783783783776,-11.059096604296592,14.578394047619048,9.1460475206278,5.6725,29.968875,5.420500000000001,55.81229706959707,21.17579537844566,34.98617094017094,83.961,48.974829059829055,6.75
AS14.01,2014-03-26,6.4300000000000015,0.345687720348872,6.0,6.8,0.5499999999999998,72.92148142096092,18.434184535399556,47.61365115919778,96.20452991611938,-11.880955121560376,0.38,0.30331501776206204,0.0,0.8,0.3,0.45999999999999996,0.260768096208106,0.2,0.8,0.3,0.13820132150810302,0.06097331962955497,0.07896105611559796,0.23688021923995814,-0.035675991598881865,61.06897200073828,17.071110784337364,36.636,75.14166666666667,-6.589130952380955,57.47180833333333,37.21393062579093,31.448666666666668,122.12137499999999,-18.921,53.783643753936744,4.982411378257331,47.541687179487184,61.141912162162164,6.0463858463726865,19.40452738095238,9.625768524604386,11.093000000000002,29.968875,-0.16570833333333113,57.09215484737484,19.747614812862192,37.305,83.961,-29.033386324786328,6.6
AS14.01,2014-03-27,6.51,0.3248076353782342,6.0,6.8,0.1999999999999993,66.30214957582481,13.175787224135862,47.61365115919778,84.32357479455901,15.49421953124115,0.4600000000000001,0.2966479394838265,0.0,0.8,0.19999999999999996,0.38,0.3898717737923586,-0.2,0.8,-0.8,0.13165296504424048,0.06324642044191796,0.07896105611559796,0.23688021923995814,-0.13557189756988222,66.21049542416169,24.58631452898278,36.636,100.84928378378378,64.21328378378377,72.88069404761904,48.99699992532522,31.448666666666668,130.06842857142857,83.40642857142856,52.176845297061575,5.697683946772078,47.061534031413615,61.141912162162164,-4.635528468586379,16.660685714285716,7.604703294817681,11.093000000000002,29.80316666666667,2.2292380952380952,51.53226498168499,18.955021169735236,37.305,83.961,5.314396825396827,7.0
AS14.01,2014-03-28,6.63,0.38013155617496425,6.0,7.0,0.20000000000000018,70.6871519356143,8.054180486425642,63.10787069043893,84.32357479455901,2.471019379455271,0.54,0.3286335345030997,0.0,0.8,0.0,0.3,0.37416573867739417,-0.2,0.8,0.0,0.11617904939006836,0.0335652482072807,0.07896105611559796,0.15951064096909748,0.01676952516403382,73.27377234723863,18.21274660713236,50.04661111111111,100.84928378378378,21.905773504273505,77.75582738095238,46.904067558167796,31.448666666666668,130.06842857142857,39.589,50.50807279706157,6.95623687674299,43.3532,61.141912162162164,-10.088830612244898,15.807666666666666,8.19147079369077,9.755333333333333,29.80316666666667,-2.3818333333333346,48.802664981684984,22.217859135842257,23.657,83.961,-28.733468253968258,6.4
AS14.01,2014-03-29,6.55,0.37749172176353746,6.0,7.0,0.40000000000000036,68.46337094625173,10.474651184578414,55.94873863187704,84.32357479455901,-13.449269024361477,0.5,0.30000000000000004,0.0,0.8,0.6,0.14,0.5549774770204644,-0.6,0.8,-1.4,0.10677043055647965,0.030731995268242242,0.07896105611559796,0.15951064096909748,0.01673696552152218,68.3918601250164,27.098927645175696,25.63705,100.84928378378378,-49.3309965116279,89.74614859307358,39.124624456809464,34.103,130.06842857142857,-30.72110227272725,44.635405563501486,13.332476846082429,24.078694444444444,61.141912162162164,-23.46299273504274,20.911933333333337,12.269060998548794,9.755333333333333,37.6585,26.565499999999993,50.25098185720712,22.740098141894503,23.657,83.961,-24.328947368421048,8.0
AS14.01,2014-03-30,6.95,0.6264982043070834,6.4,8.0,1.25,74.43119285261427,17.37058354085345,55.94873863187704,99.23711718805131,14.913542393492307,0.7,0.2,0.5,1.0,0.5,0.020000000000000007,0.4266145801540308,-0.6,0.5,-0.3,0.104618781353734,0.033424445402834894,0.06820281010186964,0.15951064096909748,-0.030171302288637125,65.22045082269082,27.06476708992777,25.63705,100.84928378378378,-9.441535714285713,87.02092692640693,36.70553409746593,34.103,130.06842857142857,74.39226666666667,44.67335584690229,13.343083432954998,24.078694444444444,61.141912162162164,-13.410473565670934,23.53887619047619,10.97950635036365,9.755333333333333,37.6585,-5.575452380952385,36.954448523873786,16.74918228356011,17.47833333333333,59.63205263157895,-23.9071264957265,7.5
AS14.01,2014-03-31,7.1,0.6557438524302001,6.4,8.0,0.9000000000000004,82.07885197425449,27.987578231002008,55.94873863187704,122.56187040276001,59.45399971232108,0.75,0.16583123951777,0.6,1.0,0.15000000000000002,-0.18,0.37682887362833545,-0.6,0.2,-0.3,0.09476255297994103,0.041914102016143186,0.049092970521542,0.15951064096909748,-0.05221535114853392,62.68894367983368,27.266394480101763,25.63705,100.84928378378378,-44.95428378378377,114.32648248196249,38.24760868908414,71.03766666666667,170.63077777777778,40.56234920634921,44.811687700184144,13.558350519029823,24.078694444444444,61.83357142857143,14.772037397157817,20.045009523809522,11.263595869312763,9.755333333333333,37.6585,-3.9158333333333335,39.55828989139515,18.527794872704014,17.47833333333333,59.63205263157895,11.785269841269837,7.4
AS14.01,2014-04-01,7.26,0.5983310120660635,6.4,8.0,0.40000000000000036,83.58971654640247,26.88980541416799,55.94873863187704,122.56187040276001,1.1235305930337631,0.75,0.16583123951777,0.6,1.0,-0.20000000000000007,-0.13999999999999999,0.38470768123342686,-0.6,0.2,-0.2,0.08860198482260376,0.0429620857562956,0.049092970521542,0.15951064096909748,-0.08900516008570793,53.77454525641026,17.0395884648752,25.63705,71.95238461538462,-15.675092948717953,98.6593850029709,45.53671900546513,51.73294117647059,170.63077777777778,-19.304725490196077,43.66703515746731,13.562513970691677,24.078694444444444,61.83357142857143,-2.0149286821705488,21.67787619047619,11.167212613842143,9.755333333333333,37.6585,14.658666666666665,38.36965052631579,18.47287525102411,17.47833333333333,59.63205263157895,13.019200000000001,6.0
AS14.01,2014-04-02,7.06,0.8294576541331088,6.0,8.0,-0.40000000000000036,85.02506658854485,26.133165384795696,55.94873863187704,122.56187040276001,20.766674536979927,0.5900000000000001,0.36810324638611924,0.0,1.0,-0.6,-0.13999999999999999,0.38470768123342686,-0.6,0.2,0.8,0.08038850517133146,0.026963494609284086,0.049092970521542,0.118443242712736,0.022745221075615857,48.547826515151506,13.76278986690488,25.63705,59.111,20.18174090909091,93.04049333630424,51.180671185893544,42.94320833333333,170.63077777777778,-48.457064393939405,41.62196689659775,14.368640922595663,24.078694444444444,61.83357142857143,9.049164251207728,22.75655952380952,9.918306586984981,12.333833333333333,37.6585,-22.509749999999997,56.704264812030075,36.710497051500305,17.47833333333333,115.33007142857143,55.69801879699248,6.5
AS14.01,2014-04-03,7.08,0.8105553651663778,6.0,8.0,-1.5,87.60351178239007,22.994671903096542,68.84096460110318,122.56187040276001,-30.396152586948133,0.62,0.37516662964608144,0.0,1.0,-0.25,0.030000000000000006,0.31144823004794875,-0.5,0.25,0.04999999999999999,0.08163222297155213,0.027970806329653822,0.049092970521542,0.118443242712736,0.03371380053635384,56.359254251000564,6.862340233608716,45.81879090909091,64.69418867924529,5.583188679245289,84.0251008598152,55.342711280803194,42.94320833333333,170.63077777777778,-62.17195632183908,43.55759971502593,11.84474057330233,33.12785869565217,61.83357142857143,-13.974580059905868,19.933911697722564,5.749102936981223,12.333833333333333,24.413999999999998,-0.6824534161490696,56.18373904761904,36.67704127438964,17.47833333333333,115.33007142857143,39.55109047619048,6.4
AS14.01,2014-04-04,6.76,0.6580273550544841,6.0,7.5,-1.0999999999999996,79.08733312163369,25.371180019508135,56.656223884269366,122.56187040276001,-65.90564651849064,0.42000000000000004,0.3882653731663435,0.0,0.75,-0.75,-0.25,0.6082762530298219,-1.2,0.25,-0.7,0.07783935549286643,0.0313310578119143,0.049092970521542,0.118443242712736,0.00014550218689908523,53.42224016649352,8.367627028631498,44.425929577464785,64.69418867924529,-11.469070422535218,72.27705521878956,55.08363651732298,42.94320833333333,170.63077777777778,-120.87573931623932,43.296252188653725,11.743608292542419,33.12785869565217,61.83357142857143,-15.408870463941206,17.940395507246375,5.614561972566024,12.333833333333333,24.413999999999998,1.9263000000000012,56.50447238095238,36.258577213080656,19.082,115.33007142857143,-35.32266666666666,6.2
AS14.01,2014-04-05,6.5,0.5385164807134505,6.0,7.4,-1.2000000000000002,65.56594800221478,9.39394217854752,54.95494480566546,76.71541316885697,-15.707248745513425,0.35,0.3427827300200522,0.0,0.75,-0.19999999999999996,-0.11000000000000001,0.6168468205316454,-1.2,0.25,0.2,0.09335862363002319,0.03271951192054321,0.04923847270844108,0.12668931120732582,0.05618383032393627,56.63080568373491,11.888089641231582,44.425929577464785,71.93782758620691,15.660535919540244,57.466237163234,22.11924376141731,42.94320833333333,96.57668749999999,44.8437463235294,39.84275416310204,6.123650080297321,33.12785869565217,46.424700964630226,3.227809982983551,19.89365384057971,4.818893649853386,14.260133333333334,24.413999999999998,-2.3138749999999995,50.144710476190475,39.373886522872304,19.082,115.33007142857143,-14.070342857142862,6.8
